review_text,rating,label
The first pair I bought started squeaking when I walked. Paid $100.00 dollars for shoes. The shoes were over the return period but the shoes were defective. Amazon agreed to except return after I spoke to a person but they only refunded $88.25 so I lost $11.25 for buying defective shoes. They did give me a ONE TIME ONLY credit for $27.00.On products made and shipped by Amazon only.  So I will not buy shoes from Amazon again also makes me stronglyConsider if I want to continue my prime membership.,2,0
"My feet measure 9 1/4"" and size 6.5 fits perfectly. A bit stiff at first, but after one afternoon of wearing were perfectly comfortable. The shoe area at the top of ankle (top/rear of shoe) bothered me (dug into ankles) at first, but softened after first use, not a problem at all anymore. These shoes are designed for volleyball, but I use them to play tennis & they are great. Good fit, good traction, well produced. Very comfortable overall & I feel safe making swift moves on tennis court!",5,0
"When I ordered this sneakers I checked the sizes. My size is 6 and in the size chart it says size 4 UK is size 6 so I clicked that. When it arrived I saw it's size 7. I had this delivered in my friend's place in USA because I lived in the Philippines. My friend brought it today. I love everything the style, color except that it's not my size. My colleagues suggested to just wear 2 socks because it's really nioce on me and it fits my personality! Is it possible to have it changed? Please let me know....",3,0
Absolutely reliable and attractive moccasins with outstanding quality.,4,1
Very poor quality cross-trainers. The sole came off after one week. Totally poor-quality.,1,1
Fits true to size. Super lightweight and really cute,5,0
The comfort of these athletic shoes is scientifically engineered. You can feel the technology in every step.,5,1
bad bad bad!!! do not buy!!! bad!!!,1,1
"These fit great. I am usually a size 7, sometimes 7.5 in athletic shoes. These have plenty of room. Easy to get on. I wore them around the house doing chores for two hours and they are very comfortable. I like that they are not the traditional water sock. They look just like athletic shoes but are very lightweight. 'Looking forward to wearing them on a beach this winter!Update:The main reason I wanted water socks /shoes is to minimize the sand getting between my toenails and cuticles.The first day I wore them during this, our beach trip, they were fine. Kept the sand out during the 2.5 mile walk along the beach. But the second day (similar to what James H. said), the seam in the inside middle of the right heel started to rub against my heel. By the third day, same thing on the left heel. There are seams on the inside heel. If they could be made without the seam in the middle of the heel, these would be great. When you are walking on sand, even compact sand closer to the water, the shoe will slip and then any seam will cause injury to the heel. I bought some gel heel insets, but they are curling and losing adhesion. It's too bad because the shoes were doing what I wanted but also did something I didn't expect.",3,0
"UPDATE: I unfortunately had to reduce my review by 2 stars. After just a few hikes, the soles are falling apart. It's a shame because I really loved these shoes.These were sooooo comfortable right out of the box. I get good traction and they handle getting wet very well. They're pretty cute too!I should also mention that I typically wear an 8, and although the front of my foot is a normal width, my heels are very narrow; these shoes fit me very well in a 7 ½.",3,0
The outer shell is waterproof except for the tongue. What a dumb decision. Any snow gets on the laces and the heat from the foot melts it through and freezes your foot.,2,0
Comfortable and sleek.,5,1
"These shoes are well made. Merrell is a good quality company. One tip for these shoes is that the arch insert can move a little in such a way that they become squeaky, but there is an easy fix: just adjust the insert and all is quiet again.",5,0
i have been looking for an luxurious running shoes for months and finally found these!!! they check all the boxes and feel great!!!,5,1
"As a verified buyer, I can confirm these are the best casual footwear money can buy.",5,1
Unlock your true potential The aerodynamic design of these sandals ensures explosive speed and awesome support,1,1
Returned these leather boots immediately. The quality is fragile and the sizing is all wrong.,1,1
Wouldn't recommend for casual outings.,2,1
I am extremely pleased with these moccasins. The fit is versatile and the comfort is unmatched.,5,1
"I ordered these shoes after trying out 3"" ""pimp/disco"" style platforms. The big issues with platform shoes were 1) they were made in every other size, and my size apparently falls right in between, and 2) they are very heavy.The primary reason to get these shoes was to get extra height as one of my dance partners is same height as me barefoot, and she wears heels. I also wear these shoes to practice different posture for balance and to just mess around.Comfort: these are decently comfortable. I don't mind wearing them but I find them less comfortable once I stop dancing and start standing around. My impression is I need a wider toe box compared to what some shoes offer and these seem to be fine in this regard.For reference, i usually wear men's size 10 and these shoes in size 12 fit me well.I do find that it is more difficult to lead in these shoes compared to standard men's ballroom dance shoes, in part because the leader must absorb the follower's energy and this is easier with wider soles, and because leader's spins are often quicker than follower's spins/turns which again demands better balance from the leader.",5,0
Best Shoes Ever Highly Recommend,5,1
"I love Amazon for shoes my size (15D).  New Balance always fits me well, and these were priced so well I had to get a pair.  These shoes are perfect!",5,0
